-0.11;0.14;-0.12;0.09;1.51
-0.11;0.14;-0.12;0.10;1.51
-0.11;0.14;-0.12;0.11;1.46
-0.11;0.14;-0.11;0.12;1.47
-0.11;0.14;-0.11;0.13;1.48
-0.11;0.14;-0.11;0.13;1.55
-0.01;0.17;-0.11;0.15;1.54
-0.01;0.17;-0.11;0.16;1.54
-0.01;0.17;-0.11;0.17;1.46
-0.01;0.17;-0.11;0.18;1.39
-0.01;0.17;-0.10;0.19;1.30
-0.01;0.17;-0.10;0.20;1.25
-0.01;0.17;-0.09;0.21;1.17
-0.01;0.17;-0.08;0.22;1.05
-0.01;0.17;-0.08;0.22;0.99
-0.01;0.17;-0.07;0.22;0.88
-0.01;0.17;-0.07;0.22;0.82
-0.01;0.17;-0.07;0.22;0.71
-0.01;0.17;-0.06;0.22;0.64
-0.01;0.17;-0.05;0.23;0.55
-0.01;0.17;-0.04;0.23;0.49
-0.01;0.17;-0.03;0.23;0.37
-0.01;0.17;-0.02;0.24;0.31
-0.01;0.17;-0.02;0.23;0.21
-0.01;0.17;-0.02;0.23;0.08
-0.01;0.17;-0.02;0.23;-0.04
-0.01;0.17;-0.01;0.23;-0.05
-0.01;0.17;0.00;0.22;-0.13
-0.01;0.17;0.01;0.22;-0.25
-0.01;0.17;0.01;0.22;-0.34
-0.01;0.17;0.01;0.21;-0.44
-0.01;0.17;0.01;0.21;-0.53
-0.01;0.17;0.02;0.21;-0.58
-0.01;0.17;0.03;0.20;-0.71
-0.01;0.17;0.03;0.19;-0.75
-0.01;0.17;0.03;0.19;-0.84
-0.01;0.17;0.03;0.19;-1.02
-0.01;0.17;0.03;0.18;-1.08
-0.01;0.17;0.03;0.18;-1.08
-0.01;0.17;0.03;0.18;-1.08
-0.01;0.17;0.02;0.19;-1.31
-0.01;0.17;0.02;0.20;-1.39
-0.01;0.17;0.02;0.21;-1.33
-0.01;0.17;0.01;0.22;-1.23
-0.01;0.17;0.01;0.23;-1.15
-0.01;0.17;0.01;0.24;-1.24
-0.01;0.17;0.00;0.25;-1.32
-0.01;0.17;0.00;0.25;-1.36
-0.01;0.17;0.00;0.24;-1.34
-0.01;0.17;0.00;0.23;-1.42
-0.01;0.17;0.00;0.22;-1.52
-0.01;0.17;0.00;0.21;-1.62
-0.01;0.17;-0.00;0.20;-1.69
-0.01;0.17;-0.00;0.19;-1.71
-0.01;0.17;-0.01;0.18;-1.73
-0.01;0.17;-0.01;0.19;-1.76
-0.01;0.17;-0.00;0.20;-1.82
-0.01;0.17;-0.00;0.21;-1.90
-0.01;0.17;-0.00;0.22;-1.99
-0.01;0.17;0.00;0.23;-2.07
-0.01;0.17;0.00;0.24;-2.16
-0.01;0.17;0.01;0.25;-2.26
-0.01;0.17;0.00;0.24;-2.28
-0.01;0.17;-0.00;0.24;-2.26
-0.01;0.17;-0.01;0.23;-2.19
-0.01;0.17;-0.01;0.22;-2.08
-0.01;0.17;-0.01;0.21;-2.02
-0.01;0.17;-0.02;0.20;-1.91
-0.01;0.17;-0.02;0.19;-1.83
-0.01;0.17;-0.02;0.18;-1.76
-0.01;0.17;-0.02;0.19;-1.79
-0.01;0.17;-0.01;0.20;-1.82
-0.01;0.17;-0.01;0.20;-1.77
-0.01;0.17;-0.01;0.21;-1.84
-0.01;0.17;-0.01;0.22;-1.93
-0.01;0.17;-0.01;0.23;-2.02
-0.01;0.17;-0.01;0.23;-2.04
-0.01;0.17;-0.02;0.22;-2.02
-0.01;0.17;-0.01;0.22;-1.97
-0.01;0.17;-0.01;0.21;-1.90
-0.01;0.17;-0.02;0.20;-1.82
-0.01;0.17;-0.02;0.19;-1.76
-0.01;0.17;-0.01;0.20;-1.71
-0.01;0.17;-0.01;0.21;-1.70
-0.01;0.17;-0.01;0.22;-1.77
-0.01;0.17;-0.01;0.23;-1.85
-0.01;0.17;-0.01;0.24;-1.93
-0.01;0.17;-0.01;0.25;-2.01
-0.01;0.17;-0.01;0.24;-2.04
-0.01;0.17;-0.02;0.23;-1.98
-0.01;0.17;-0.02;0.22;-1.90
-0.01;0.17;-0.02;0.21;-1.83
-0.01;0.17;-0.02;0.20;-1.74
-0.01;0.17;-0.02;0.19;-1.67
-0.01;0.17;-0.02;0.20;-1.64
-0.01;0.17;-0.02;0.21;-1.62
-0.01;0.17;-0.02;0.22;-1.71
-0.01;0.17;-0.02;0.23;-1.81
-0.01;0.17;-0.02;0.24;-1.89
-0.01;0.17;-0.02;0.24;-1.87
-0.01;0.17;-0.02;0.23;-1.82
-0.01;0.17;-0.02;0.22;-1.76
-0.01;0.17;-0.02;0.21;-1.66
-0.01;0.17;-0.02;0.20;-1.61
-0.01;0.17;-0.02;0.19;-1.53
-0.01;0.17;-0.01;0.19;-1.47
-0.01;0.17;-0.01;0.19;-1.49
-0.01;0.17;-0.02;0.20;-1.47
-0.01;0.17;-0.02;0.21;-1.57
-0.01;0.17;-0.02;0.22;-1.64
-0.01;0.17;-0.02;0.23;-1.69
-0.01;0.17;-0.02;0.24;-1.72
-0.01;0.17;-0.02;0.24;-1.71
-0.01;0.17;-0.02;0.23;-1.71
-0.01;0.17;-0.02;0.22;-1.63
-0.01;0.17;-0.02;0.21;-1.53
-0.01;0.17;-0.02;0.20;-1.50
-0.01;0.17;-0.01;0.19;-1.43
-0.01;0.17;-0.01;0.18;-1.42
-0.01;0.17;-0.01;0.19;-1.44
-0.01;0.17;-0.02;0.20;-1.43
-0.01;0.17;-0.02;0.21;-1.53
-0.01;0.17;-0.02;0.22;-1.53
-0.01;0.17;-0.02;0.23;-1.49
-0.01;0.17;-0.02;0.24;-1.54
-0.01;0.17;-0.02;0.25;-1.63
-0.01;0.17;-0.02;0.24;-1.67
-0.01;0.17;-0.02;0.23;-1.61
-0.01;0.17;-0.02;0.22;-1.53
-0.01;0.17;-0.02;0.22;-1.45
-0.01;0.17;-0.02;0.21;-1.45
-0.01;0.17;-0.02;0.20;-1.43
-0.01;0.17;-0.02;0.19;-1.41
-0.01;0.17;-0.01;0.19;-1.38
-0.01;0.17;-0.02;0.19;-1.37
-0.01;0.17;-0.02;0.20;-1.40
-0.01;0.17;-0.02;0.21;-1.43
-0.01;0.17;-0.02;0.22;-1.42
-0.01;0.17;-0.02;0.23;-1.44
-0.01;0.17;-0.02;0.25;-1.42
-0.01;0.17;-0.03;0.26;-1.49
-0.01;0.17;-0.03;0.25;-1.53
-0.01;0.17;-0.03;0.24;-1.47
-0.01;0.17;-0.02;0.23;-1.42
-0.01;0.17;-0.02;0.22;-1.45
-0.01;0.17;-0.02;0.21;-1.42
-0.01;0.17;-0.02;0.20;-1.40
-0.01;0.17;-0.02;0.19;-1.39
-0.01;0.17;-0.01;0.18;-1.29
-0.01;0.17;-0.01;0.18;-1.34
0.14;0.16;-0.01;0.19;-1.34
0.14;0.16;-0.02;0.19;-1.33
0.14;0.16;-0.01;0.19;-1.35
0.14;0.16;-0.02;0.19;-1.30
0.14;0.16;-0.02;0.21;-1.23
0.14;0.16;-0.02;0.22;-1.16
0.14;0.16;-0.02;0.23;-1.07
0.14;0.16;-0.02;0.24;-0.98
0.14;0.16;-0.03;0.25;-0.89
0.14;0.16;-0.03;0.25;-0.86
0.14;0.16;-0.02;0.24;-0.81
0.14;0.16;-0.01;0.23;-0.72
0.14;0.16;-0.00;0.23;-0.68
0.14;0.16;0.01;0.22;-0.63
0.14;0.16;0.02;0.22;-0.56
0.14;0.16;0.02;0.21;-0.59
0.14;0.16;0.03;0.21;-0.59
0.14;0.16;0.04;0.20;-0.49
0.14;0.16;0.05;0.20;-0.50
0.14;0.16;0.06;0.19;-0.50
0.14;0.16;0.07;0.19;-0.45
0.14;0.16;0.08;0.19;-0.45
0.14;0.16;0.09;0.18;-0.43
0.14;0.16;0.09;0.18;-0.43
0.14;0.16;0.10;0.18;-0.40
0.14;0.16;0.11;0.17;-0.38
0.14;0.16;0.12;0.17;-0.36
0.14;0.16;0.13;0.17;-0.33
0.14;0.16;0.14;0.16;-0.34
-0.19;-0.14;0.14;0.16;-0.28
-0.19;-0.14;0.15;0.16;-0.24
-0.19;-0.14;0.15;0.16;-0.31
-0.19;-0.14;0.15;0.16;-0.40
-0.19;-0.14;0.15;0.15;-0.48
-0.19;-0.14;0.15;0.15;-0.54
-0.19;-0.14;0.15;0.15;-0.65
-0.19;-0.14;0.15;0.15;-0.76
-0.19;-0.14;0.15;0.15;-0.87
-0.19;-0.14;0.15;0.15;-0.99
-0.19;-0.14;0.14;0.14;-1.06
-0.19;-0.14;0.15;0.13;-1.19
-0.19;-0.14;0.15;0.12;-1.22
-0.19;-0.14;0.15;0.11;-1.35
-0.19;-0.14;0.15;0.10;-1.40
-0.19;-0.14;0.15;0.09;-1.53
-0.19;-0.14;0.15;0.08;-1.59
-0.19;-0.14;0.14;0.07;-1.68
-0.19;-0.14;0.14;0.06;-1.79
-0.19;-0.14;0.13;0.05;-1.84
-0.19;-0.14;0.13;0.04;-1.93
-0.19;-0.14;0.13;0.03;-1.85
-0.19;-0.14;0.13;0.04;-1.74
-0.19;-0.14;0.13;0.04;-1.65
-0.19;-0.14;0.14;0.05;-1.59
-0.19;-0.14;0.14;0.06;-1.49
-0.19;-0.14;0.14;0.05;-1.48
-0.19;-0.14;0.14;0.04;-1.55
-0.19;-0.14;0.14;0.03;-1.64
-0.19;-0.14;0.13;0.02;-1.74
-0.19;-0.14;0.13;0.01;-1.80
-0.19;-0.14;0.12;0.00;-1.91
-0.19;-0.14;0.12;-0.01;-1.98
-0.19;-0.14;0.11;-0.02;-2.04
-0.19;-0.14;0.10;-0.03;-2.10
-0.19;-0.14;0.10;-0.03;-2.17
-0.19;-0.14;0.09;-0.04;-2.24
-0.19;-0.14;0.08;-0.05;-2.31
-0.19;-0.14;0.08;-0.06;-2.43
-0.19;-0.14;0.07;-0.06;-2.52
-0.19;-0.14;0.06;-0.07;-2.60
-0.19;-0.14;0.05;-0.07;-2.68
-0.19;-0.14;0.04;-0.08;-2.75
-0.19;-0.14;0.03;-0.08;-2.76
-0.19;-0.14;0.02;-0.08;-2.80
-0.19;-0.14;0.01;-0.09;-2.82
-0.19;-0.14;-0.00;-0.09;-2.84
-0.19;-0.14;-0.01;-0.09;-2.84
-0.19;-0.14;-0.02;-0.09;-2.85
-0.19;-0.14;-0.03;-0.10;-2.90
-0.19;-0.14;-0.04;-0.10;-2.88
-0.19;-0.14;-0.05;-0.10;-2.88
-0.19;-0.14;-0.07;-0.10;-2.89
-0.19;-0.14;-0.07;-0.11;-2.89
-0.19;-0.14;-0.08;-0.11;-2.91
-0.19;-0.14;-0.09;-0.11;-2.93
-0.19;-0.14;-0.10;-0.11;-2.94
-0.19;-0.14;-0.11;-0.11;-2.93
-0.19;-0.14;-0.12;-0.12;-2.85
-0.19;-0.14;-0.13;-0.12;-2.85
-0.19;-0.14;-0.14;-0.12;-2.89
-0.19;-0.14;-0.15;-0.13;-2.86
-0.19;-0.14;-0.16;-0.13;-2.80
-0.19;-0.14;-0.16;-0.13;-2.77
-0.19;-0.14;-0.17;-0.14;-2.79
-0.19;-0.14;-0.18;-0.14;-2.80
0.32;-0.01;-0.19;-0.14;-2.75
0.32;-0.01;-0.19;-0.15;-2.66
0.32;-0.01;-0.19;-0.15;-2.58
0.32;-0.01;-0.19;-0.15;-2.48
0.32;-0.01;-0.19;-0.15;-2.40
0.32;-0.01;-0.19;-0.15;-2.29
0.32;-0.01;-0.19;-0.15;-2.19
0.32;-0.01;-0.18;-0.16;-2.11
0.32;-0.01;-0.18;-0.16;-2.02
0.32;-0.01;-0.18;-0.16;-1.94
0.32;-0.01;-0.18;-0.16;-1.85
0.32;-0.01;-0.18;-0.16;-1.76
0.32;-0.01;-0.17;-0.16;-1.69
0.32;-0.01;-0.17;-0.16;-1.59
0.32;-0.01;-0.17;-0.16;-1.50
0.32;-0.01;-0.17;-0.16;-1.42
0.32;-0.01;-0.17;-0.16;-1.36
0.32;-0.01;-0.17;-0.16;-1.24
0.32;-0.01;-0.16;-0.16;-1.15
0.32;-0.01;-0.16;-0.16;-1.06
0.32;-0.01;-0.15;-0.16;-0.99
0.32;-0.01;-0.15;-0.17;-0.90
0.32;-0.01;-0.14;-0.18;-0.84
0.32;-0.01;-0.13;-0.18;-0.71
0.32;-0.01;-0.12;-0.19;-0.63
0.32;-0.01;-0.11;-0.19;-0.54
0.32;-0.01;-0.10;-0.20;-0.47
0.32;-0.01;-0.09;-0.20;-0.39
0.32;-0.01;-0.08;-0.20;-0.32
0.32;-0.01;-0.07;-0.20;-0.23
0.32;-0.01;-0.06;-0.20;-0.14
0.32;-0.01;-0.05;-0.20;-0.05
0.32;-0.01;-0.04;-0.20;0.04
0.32;-0.01;-0.03;-0.19;0.11
0.32;-0.01;-0.02;-0.19;0.21
0.32;-0.01;-0.01;-0.19;0.26
0.32;-0.01;0.00;-0.18;0.30
0.32;-0.01;0.01;-0.18;0.35
0.32;-0.01;0.02;-0.18;0.39
0.32;-0.01;0.03;-0.17;0.38
0.32;-0.01;0.04;-0.17;0.42
0.32;-0.01;0.05;-0.16;0.43
0.32;-0.01;0.06;-0.16;0.44
0.32;-0.01;0.07;-0.15;0.44
0.32;-0.01;0.08;-0.15;0.46
0.32;-0.01;0.09;-0.14;0.48
0.32;-0.01;0.10;-0.14;0.49
0.32;-0.01;0.11;-0.13;0.48
0.32;-0.01;0.12;-0.13;0.48
0.32;-0.01;0.13;-0.12;0.49
0.32;-0.01;0.14;-0.12;0.51
0.32;-0.01;0.15;-0.11;0.52
0.32;-0.01;0.16;-0.11;0.53
0.32;-0.01;0.16;-0.10;0.52
0.32;-0.01;0.17;-0.10;0.50
0.32;-0.01;0.18;-0.09;0.51
0.32;-0.01;0.19;-0.09;0.52
0.32;-0.01;0.20;-0.08;0.53
0.32;-0.01;0.21;-0.08;0.56
0.32;-0.01;0.22;-0.07;0.55
0.32;-0.01;0.23;-0.07;0.54
0.32;-0.01;0.23;-0.06;0.52
0.32;-0.01;0.24;-0.06;0.53
0.32;-0.01;0.25;-0.05;0.55
0.32;-0.01;0.26;-0.05;0.58
0.32;-0.01;0.27;-0.04;0.56
0.32;-0.01;0.28;-0.04;0.56
0.32;-0.01;0.28;-0.03;0.54
0.32;-0.01;0.29;-0.03;0.55
0.32;-0.01;0.30;-0.02;0.57
0.32;-0.01;0.31;-0.02;0.60
0.32;-0.01;0.31;-0.01;0.61
0.32;-0.01;0.32;-0.01;0.61
