-0.01;0.17;0.02;0.19;-1.28
-0.01;0.17;0.02;0.20;-1.32
-0.01;0.17;0.01;0.21;-1.36
-0.01;0.17;0.01;0.22;-1.39
-0.01;0.17;0.01;0.21;-1.44
-0.01;0.17;0.01;0.20;-1.52
-0.01;0.17;0.01;0.19;-1.60
-0.01;0.17;0.00;0.18;-1.70
-0.01;0.17;0.00;0.17;-1.77
0.14;0.16;-0.00;0.16;-1.84
0.14;0.16;-0.00;0.17;-1.90
0.14;0.16;0.00;0.18;-1.83
0.14;0.16;0.01;0.19;-1.76
0.14;0.16;0.01;0.20;-1.66
0.14;0.16;0.01;0.21;-1.65
0.14;0.16;0.01;0.22;-1.69
0.14;0.16;0.01;0.22;-1.64
0.14;0.16;0.02;0.22;-1.54
0.14;0.16;0.02;0.21;-1.47
0.14;0.16;0.02;0.20;-1.37
0.14;0.16;0.03;0.19;-1.32
0.14;0.16;0.03;0.18;-1.19
0.14;0.16;0.04;0.17;-1.16
0.14;0.16;0.04;0.16;-1.07
0.14;0.16;0.05;0.16;-0.96
0.14;0.16;0.05;0.16;-0.92
0.14;0.16;0.05;0.17;-0.80
0.14;0.16;0.04;0.18;-0.71
0.14;0.16;0.03;0.19;-0.65
0.14;0.16;0.02;0.20;-0.53
0.14;0.16;0.03;0.19;-0.50
0.14;0.16;0.04;0.19;-0.42
0.14;0.16;0.05;0.19;-0.33
0.14;0.16;0.06;0.19;-0.29
0.14;0.16;0.07;0.18;-0.29
0.14;0.16;0.08;0.18;-0.29
0.14;0.16;0.08;0.18;-0.29
0.14;0.16;0.09;0.17;-0.28
0.14;0.16;0.10;0.17;-0.27
0.14;0.16;0.11;0.17;-0.26
0.14;0.16;0.12;0.17;-0.26
0.14;0.16;0.13;0.17;-0.23
0.14;0.16;0.14;0.16;-0.21
-0.19;-0.14;0.15;0.16;-0.18
-0.19;-0.14;0.16;0.16;-0.12
-0.19;-0.14;0.16;0.16;-0.16
-0.19;-0.14;0.16;0.16;-0.29
-0.19;-0.14;0.16;0.16;-0.36
-0.19;-0.14;0.15;0.15;-0.44
-0.19;-0.14;0.15;0.15;-0.56
-0.19;-0.14;0.15;0.15;-0.63
-0.19;-0.14;0.15;0.15;-0.74
-0.19;-0.14;0.15;0.15;-0.84
-0.19;-0.14;0.15;0.15;-0.96
-0.19;-0.14;0.15;0.14;-1.08
-0.19;-0.14;0.15;0.13;-1.16
-0.19;-0.14;0.15;0.12;-1.21
-0.19;-0.14;0.15;0.11;-1.33
-0.19;-0.14;0.15;0.10;-1.41
-0.19;-0.14;0.15;0.09;-1.51
-0.19;-0.14;0.15;0.08;-1.58
-0.19;-0.14;0.15;0.07;-1.66
-0.19;-0.14;0.14;0.06;-1.75
-0.19;-0.14;0.14;0.05;-1.82
-0.19;-0.14;0.13;0.04;-1.91
-0.19;-0.14;0.13;0.03;-1.91
-0.19;-0.14;0.13;0.03;-1.84
-0.19;-0.14;0.13;0.03;-1.75
-0.19;-0.14;0.13;0.03;-1.68
-0.19;-0.14;0.14;0.04;-1.60
-0.19;-0.14;0.14;0.04;-1.59
-0.19;-0.14;0.14;0.03;-1.66
-0.19;-0.14;0.13;0.02;-1.73
-0.19;-0.14;0.13;0.01;-1.84
-0.19;-0.14;0.12;-0.00;-1.90
-0.19;-0.14;0.12;-0.01;-1.99
-0.19;-0.14;0.11;-0.02;-2.07
-0.19;-0.14;0.10;-0.03;-2.13
-0.19;-0.14;0.10;-0.04;-2.20
-0.19;-0.14;0.09;-0.05;-2.25
-0.19;-0.14;0.08;-0.05;-2.30
-0.19;-0.14;0.07;-0.06;-2.42
-0.19;-0.14;0.07;-0.06;-2.54
-0.19;-0.14;0.06;-0.07;-2.65
-0.19;-0.14;0.05;-0.07;-2.71
-0.19;-0.14;0.04;-0.08;-2.74
-0.19;-0.14;0.03;-0.08;-2.76
-0.19;-0.14;0.02;-0.08;-2.80
-0.19;-0.14;0.01;-0.08;-2.84
-0.19;-0.14;-0.00;-0.09;-2.86
-0.19;-0.14;-0.01;-0.09;-2.88
-0.19;-0.14;-0.02;-0.09;-2.86
-0.19;-0.14;-0.03;-0.09;-2.86
-0.19;-0.14;-0.04;-0.10;-2.84
-0.19;-0.14;-0.05;-0.10;-2.83
-0.19;-0.14;-0.06;-0.10;-2.88
-0.19;-0.14;-0.07;-0.10;-2.85
-0.19;-0.14;-0.08;-0.10;-2.92
-0.19;-0.14;-0.09;-0.11;-2.93
-0.19;-0.14;-0.10;-0.11;-2.78
-0.19;-0.14;-0.11;-0.11;-2.85
-0.19;-0.14;-0.12;-0.12;-2.75
-0.19;-0.14;-0.13;-0.12;-2.75
-0.19;-0.14;-0.14;-0.12;-2.84
-0.19;-0.14;-0.15;-0.12;-2.72
-0.19;-0.14;-0.16;-0.13;-2.88
-0.19;-0.14;-0.17;-0.13;-2.77
-0.19;-0.14;-0.17;-0.13;-2.81
-0.19;-0.14;-0.18;-0.14;-2.60
-0.19;-0.14;-0.19;-0.14;-2.53
0.32;-0.01;-0.20;-0.15;-2.65
0.32;-0.01;-0.21;-0.15;-2.68
0.32;-0.01;-0.21;-0.15;-2.60
0.32;-0.01;-0.20;-0.16;-2.42
0.32;-0.01;-0.20;-0.16;-2.44
0.32;-0.01;-0.20;-0.16;-2.26
0.32;-0.01;-0.20;-0.16;-2.19
0.32;-0.01;-0.20;-0.16;-2.14
0.32;-0.01;-0.20;-0.16;-2.04
0.32;-0.01;-0.19;-0.16;-1.95
0.32;-0.01;-0.19;-0.16;-1.87
0.32;-0.01;-0.19;-0.16;-1.80
0.32;-0.01;-0.19;-0.16;-1.69
0.32;-0.01;-0.19;-0.16;-1.62
0.32;-0.01;-0.18;-0.16;-1.51
0.32;-0.01;-0.18;-0.16;-1.44
0.32;-0.01;-0.18;-0.16;-1.36
0.32;-0.01;-0.18;-0.16;-1.32
0.32;-0.01;-0.18;-0.16;-1.18
0.32;-0.01;-0.17;-0.16;-1.09
0.32;-0.01;-0.17;-0.16;-1.03
0.32;-0.01;-0.16;-0.17;-0.94
0.32;-0.01;-0.15;-0.18;-0.87
0.32;-0.01;-0.14;-0.18;-0.75
0.32;-0.01;-0.13;-0.19;-0.67
0.32;-0.01;-0.13;-0.19;-0.59
0.32;-0.01;-0.12;-0.20;-0.51
0.32;-0.01;-0.11;-0.20;-0.43
0.32;-0.01;-0.10;-0.20;-0.34
0.32;-0.01;-0.08;-0.20;-0.26
0.32;-0.01;-0.07;-0.20;-0.17
0.32;-0.01;-0.06;-0.20;-0.11
0.32;-0.01;-0.05;-0.20;-0.00
0.32;-0.01;-0.04;-0.20;0.08
0.32;-0.01;-0.03;-0.20;0.16
0.32;-0.01;-0.02;-0.19;0.24
0.32;-0.01;-0.01;-0.19;0.28
0.32;-0.01;-0.00;-0.19;0.34
0.32;-0.01;0.01;-0.18;0.37
0.32;-0.01;0.02;-0.18;0.39
0.32;-0.01;0.03;-0.17;0.41
0.32;-0.01;0.04;-0.17;0.43
0.32;-0.01;0.05;-0.16;0.44
0.32;-0.01;0.06;-0.16;0.45
0.32;-0.01;0.07;-0.15;0.45
0.32;-0.01;0.07;-0.15;0.47
0.32;-0.01;0.08;-0.14;0.48
0.32;-0.01;0.09;-0.14;0.48
0.32;-0.01;0.10;-0.13;0.49
0.32;-0.01;0.11;-0.13;0.50
0.32;-0.01;0.12;-0.12;0.51
0.32;-0.01;0.13;-0.12;0.51
0.32;-0.01;0.14;-0.11;0.50
0.32;-0.01;0.15;-0.11;0.50
0.32;-0.01;0.16;-0.10;0.51
0.32;-0.01;0.17;-0.10;0.52
0.32;-0.01;0.18;-0.09;0.52
0.32;-0.01;0.19;-0.09;0.53
0.32;-0.01;0.20;-0.08;0.52
0.32;-0.01;0.21;-0.08;0.52
0.32;-0.01;0.21;-0.07;0.55
0.32;-0.01;0.22;-0.07;0.55
0.32;-0.01;0.23;-0.06;0.52
0.32;-0.01;0.24;-0.06;0.53
0.32;-0.01;0.25;-0.05;0.52
0.32;-0.01;0.26;-0.05;0.53
0.32;-0.01;0.26;-0.04;0.55
0.32;-0.01;0.27;-0.04;0.56
0.32;-0.01;0.28;-0.03;0.55
0.32;-0.01;0.29;-0.03;0.54
0.32;-0.01;0.30;-0.02;0.56
0.32;-0.01;0.30;-0.02;0.56
0.32;-0.01;0.31;-0.01;0.59
0.32;-0.01;0.32;-0.01;0.58
